true_labels,predicted_labels,probabilities
4,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
4,0,"[0.14991256594657898, 0.1297546625137329, 0.13978415727615356, 0.14582814276218414, 0.08293382078409195, 0.05744078382849693, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
7,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
5,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.05744078382849693, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
0,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
5,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582815766334534, 0.08293384313583374, 0.05744079872965813, 0.09171035140752792, 0.10542920231819153, 0.09720625728368759]"
8,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
7,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
7,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
4,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
7,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.05744078382849693, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
4,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
4,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
0,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
7,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
4,0,"[0.14991256594657898, 0.1297546625137329, 0.13978417217731476, 0.14582814276218414, 0.08293382078409195, 0.057440780103206635, 0.09171035885810852, 0.10542920976877213, 0.097206249833107]"
7,0,"[0.14991256594657898, 0.1297546774148941, 0.13978414237499237, 0.14582814276218414, 0.08293382078409195, 0.05744076892733574, 0.09171037375926971, 0.10542922466993332, 0.097206249833107]"
2,2,"[0.15286575257778168, 0.13457997143268585, 0.155538409948349, 0.14137302339076996, 0.08457312732934952, 0.09084765613079071, 0.054005566984415054, 0.06329311430454254, 0.12292331457138062]"
0,2,"[0.15286557376384735, 0.13457965850830078, 0.1555384248495102, 0.14137329161167145, 0.08457347750663757, 0.09084746241569519, 0.05400576442480087, 0.06329333782196045, 0.12292300164699554]"
3,2,"[0.1528656929731369, 0.1345798820257187, 0.155538409948349, 0.14137311279773712, 0.08457323163747787, 0.09084760397672653, 0.05400561913847923, 0.06329318135976791, 0.12292323261499405]"
5,2,"[0.15286554396152496, 0.1345796138048172, 0.15553849935531616, 0.14137336611747742, 0.08457356691360474, 0.09084749966859818, 0.05400574579834938, 0.06329328566789627, 0.12292292714118958]"
5,2,"[0.15286575257778168, 0.13458000123500824, 0.15553833544254303, 0.14137300848960876, 0.08457309752702713, 0.09084760397672653, 0.05400562658905983, 0.0632932037115097, 0.12292337417602539]"
2,2,"[0.1528656929731369, 0.1345798820257187, 0.155538409948349, 0.14137311279773712, 0.08457323163747787, 0.09084760397672653, 0.05400561913847923, 0.06329318135976791, 0.12292323261499405]"
2,2,"[0.15286563336849213, 0.13457979261875153, 0.15553845465183258, 0.14137321710586548, 0.08457335829734802, 0.09084756672382355, 0.054005663841962814, 0.0632932111620903, 0.1229231208562851]"
5,2,"[0.1528656929731369, 0.1345798820257187, 0.155538409948349, 0.14137311279773712, 0.08457323163747787, 0.09084760397672653, 0.05400561913847923, 0.06329318135976791, 0.12292323261499405]"
2,2,"[0.15286560356616974, 0.13457970321178436, 0.15553845465183258, 0.14137326180934906, 0.08457344770431519, 0.09084750711917877, 0.05400573089718819, 0.06329327821731567, 0.12292302399873734]"
2,2,"[0.15286573767662048, 0.13457995653152466, 0.15553836524486542, 0.14137303829193115, 0.08457314968109131, 0.09084760397672653, 0.05400561913847923, 0.06329318881034851, 0.12292331457138062]"
5,2,"[0.1528657078742981, 0.13457989692687988, 0.1555384248495102, 0.14137311279773712, 0.08457323163747787, 0.09084760397672653, 0.05400562658905983, 0.06329318135976791, 0.12292324006557465]"
3,2,"[0.1528656780719757, 0.1345798522233963, 0.1555383801460266, 0.1413731426000595, 0.08457327634096146, 0.09084753692150116, 0.0540057048201561, 0.06329327821731567, 0.12292321771383286]"
2,2,"[0.1528657227754593, 0.13457995653152466, 0.15553836524486542, 0.14137303829193115, 0.08457314968109131, 0.09084760397672653, 0.05400561913847923, 0.06329318881034851, 0.12292331457138062]"
0,2,"[0.1528656929731369, 0.1345798820257187, 0.155538409948349, 0.14137309789657593, 0.08457323163747787, 0.09084759652614594, 0.05400562658905983, 0.06329318135976791, 0.12292323261499405]"
2,2,"[0.1528656929731369, 0.1345798820257187, 0.155538409948349, 0.14137309789657593, 0.08457322418689728, 0.09084759652614594, 0.05400561913847923, 0.06329318135976791, 0.12292323261499405]"
8,2,"[0.1528654545545578, 0.13457946479320526, 0.15553849935531616, 0.14137348532676697, 0.08457372337579727, 0.09084738045930862, 0.05400585010647774, 0.06329340487718582, 0.12292276322841644]"
4,2,"[0.15286558866500854, 0.13457970321178436, 0.15553845465183258, 0.14137327671051025, 0.08457344770431519, 0.09084750711917877, 0.05400573089718819, 0.06329328566789627, 0.12292302399873734]"
2,2,"[0.1528657078742981, 0.13457989692687988, 0.1555384248495102, 0.14137311279773712, 0.08457323163747787, 0.09084760397672653, 0.05400562658905983, 0.06329318135976791, 0.12292324006557465]"
4,2,"[0.15286564826965332, 0.13457979261875153, 0.15553845465183258, 0.14137321710586548, 0.08457335829734802, 0.09084756672382355, 0.054005663841962814, 0.0632932111620903, 0.1229231208562851]"
2,2,"[0.1528657078742981, 0.13457989692687988, 0.1555384248495102, 0.14137311279773712, 0.08457323163747787, 0.09084760397672653, 0.05400562658905983, 0.06329318135976791, 0.12292324006557465]"
2,2,"[0.15286575257778168, 0.13457997143268585, 0.155538409948349, 0.14137302339076996, 0.08457312732934952, 0.09084765613079071, 0.054005566984415054, 0.06329311430454254, 0.12292331457138062]"
2,3,"[0.13593663275241852, 0.11573408544063568, 0.1472206711769104, 0.16414323449134827, 0.1003323420882225, 0.08582036197185516, 0.06349853426218033, 0.07134712487459183, 0.1159670352935791]"
1,3,"[0.1359335333108902, 0.11573044210672379, 0.14722038805484772, 0.16415061056613922, 0.10033757984638214, 0.08582030981779099, 0.06349752098321915, 0.07134541869163513, 0.11596418917179108]"
4,3,"[0.1359342783689499, 0.11573143303394318, 0.14722011983394623, 0.16414842009544373, 0.10033596307039261, 0.08582017570734024, 0.06349814683198929, 0.07134624570608139, 0.11596523225307465]"
1,3,"[0.13592810928821564, 0.11572330445051193, 0.14722149074077606, 0.16416268050670624, 0.10034790635108948, 0.0858202651143074, 0.06349574774503708, 0.07134328037500381, 0.11595719307661057]"
8,3,"[0.1359328329563141, 0.11572998017072678, 0.14721864461898804, 0.16415129601955414, 0.1003371849656105, 0.08581946790218353, 0.06349904090166092, 0.07134654372930527, 0.11596505343914032]"
0,3,"[0.1359294056892395, 0.11572486162185669, 0.14722171425819397, 0.16416054964065552, 0.10034599900245667, 0.0858205184340477, 0.06349553167819977, 0.07134305685758591, 0.11595840007066727]"
0,3,"[0.13591401278972626, 0.11570559442043304, 0.14722225069999695, 0.16419579088687897, 0.10037334263324738, 0.08581995218992233, 0.06349114328622818, 0.07133641093969345, 0.11594147235155106]"
1,3,"[0.13594235479831696, 0.11574184149503708, 0.147218719124794, 0.16413003206253052, 0.10032068192958832, 0.08582008630037308, 0.06350111216306686, 0.07134997844696045, 0.11597519367933273]"
6,3,"[0.13593117892742157, 0.11572786420583725, 0.14721891283988953, 0.1641557663679123, 0.10034045577049255, 0.08581957966089249, 0.06349802017211914, 0.07134512066841125, 0.11596304178237915]"
1,3,"[0.13593554496765137, 0.11573309451341629, 0.1472199559211731, 0.16414597630500793, 0.10033369064331055, 0.0858202651143074, 0.06349830329418182, 0.07134639471769333, 0.1159667894244194]"
0,3,"[0.13592563569545746, 0.11571994423866272, 0.14722220599651337, 0.16416820883750916, 0.10035283118486404, 0.0858202576637268, 0.06349490582942963, 0.0713423490524292, 0.11595374345779419]"
2,3,"[0.13592572510242462, 0.11572027206420898, 0.1472218632698059, 0.1641690582036972, 0.10035257041454315, 0.08582042902708054, 0.06349439173936844, 0.0713413655757904, 0.11595436930656433]"
2,3,"[0.13593730330467224, 0.11573543399572372, 0.14721915125846863, 0.1641409993171692, 0.10032979398965836, 0.08581991493701935, 0.0634998008608818, 0.07134822756052017, 0.11596935242414474]"
8,3,"[0.1359415203332901, 0.11574074625968933, 0.14721885323524475, 0.16413144767284393, 0.1003221645951271, 0.08581999689340591, 0.06350110471248627, 0.07135003805160522, 0.11597412079572678]"
5,3,"[0.13592197000980377, 0.11571549624204636, 0.14722205698490143, 0.1641768366098404, 0.10035915672779083, 0.08582015335559845, 0.0634937733411789, 0.07134050130844116, 0.1159500777721405]"
0,3,"[0.13593167066574097, 0.11572765558958054, 0.1472214311361313, 0.16415472328662872, 0.10034165531396866, 0.08582031726837158, 0.06349679827690125, 0.07134480029344559, 0.11596091836690903]"
1,3,"[0.13592883944511414, 0.1157243475317955, 0.1472211480140686, 0.1641615480184555, 0.10034645348787308, 0.08582029491662979, 0.06349579989910126, 0.07134314626455307, 0.11595836281776428]"
1,3,"[0.13593237102031708, 0.11572875082492828, 0.14722098410129547, 0.1641533076763153, 0.10034013539552689, 0.08582038432359695, 0.06349693983793259, 0.07134485244750977, 0.11596226692199707]"
1,3,"[0.13593286275863647, 0.11572927236557007, 0.14722122251987457, 0.16415207087993622, 0.10033943504095078, 0.08582040667533875, 0.06349707394838333, 0.07134518772363663, 0.11596250534057617]"
0,3,"[0.1359306275844574, 0.11572640389204025, 0.14722134172916412, 0.16415691375732422, 0.10034341365098953, 0.0858202576637268, 0.06349660456180573, 0.07134450227022171, 0.11595994234085083]"
2,3,"[0.13593663275241852, 0.11573408544063568, 0.1472206711769104, 0.16414323449134827, 0.1003323420882225, 0.08582036197185516, 0.06349853426218033, 0.07134712487459183, 0.1159670352935791]"
5,3,"[0.02813010849058628, 0.019510723650455475, 0.05193600803613663, 0.35111552476882935, 0.24218082427978516, 0.1026550680398941, 0.07807483524084091, 0.04551233723759651, 0.08088455349206924]"
3,3,"[0.02813510037958622, 0.01951410435140133, 0.051942989230155945, 0.35110652446746826, 0.24216993153095245, 0.10265562683343887, 0.07807562500238419, 0.04551417753100395, 0.08088593930006027]"
5,3,"[0.02813551016151905, 0.019514424726366997, 0.051943339407444, 0.35110509395599365, 0.24216565489768982, 0.102656789124012, 0.07807711511850357, 0.04551493376493454, 0.08088713884353638]"
5,3,"[0.028125260025262833, 0.01950743794441223, 0.05192919075489044, 0.3511241674423218, 0.2421901673078537, 0.10265500843524933, 0.07807457447052002, 0.045510679483413696, 0.08088348805904388]"
3,3,"[0.02813347615301609, 0.01951313577592373, 0.05194032937288284, 0.3511078357696533, 0.24216803908348083, 0.10265713930130005, 0.07807766646146774, 0.045514773577451706, 0.08088766783475876]"
5,3,"[0.028129462152719498, 0.019510434940457344, 0.05193372443318367, 0.35111188888549805, 0.2421560138463974, 0.10266414284706116, 0.07808595895767212, 0.04551629349589348, 0.08089213073253632]"
3,3,"[0.02813853695988655, 0.01951661705970764, 0.05194782093167305, 0.3510998487472534, 0.24216727912425995, 0.1026538610458374, 0.07807402312755585, 0.04551534354686737, 0.08088663965463638]"
3,3,"[0.02812717668712139, 0.019508859142661095, 0.05193145200610161, 0.35111895203590393, 0.24217967689037323, 0.102657251060009, 0.07807759195566177, 0.04551270976662636, 0.08088643848896027]"
6,3,"[0.028125576674938202, 0.019507767632603645, 0.05192917585372925, 0.3511217534542084, 0.24218231439590454, 0.10265736281871796, 0.07807765901088715, 0.04551221430301666, 0.08088614791631699]"
6,3,"[0.028127184137701988, 0.019508862867951393, 0.051931459456682205, 0.35111886262893677, 0.24217961728572845, 0.1026572436094284, 0.07807759195566177, 0.04551270604133606, 0.08088643848896027]"
2,3,"[0.02813667804002762, 0.01951521262526512, 0.05194512754678726, 0.35110342502593994, 0.24216586351394653, 0.10265592485666275, 0.07807612419128418, 0.045514948666095734, 0.08088669180870056]"
7,3,"[0.02812560833990574, 0.019507799297571182, 0.05192902311682701, 0.35112065076828003, 0.24217769503593445, 0.10265900194644928, 0.07807967811822891, 0.04551294818520546, 0.08088760077953339]"
0,3,"[0.028130801394581795, 0.019511306658387184, 0.05193674936890602, 0.35111328959465027, 0.24217700958251953, 0.10265575349330902, 0.07807590067386627, 0.04551326856017113, 0.08088596165180206]"
7,3,"[0.02813853695988655, 0.01951661705970764, 0.05194782465696335, 0.3510998487472534, 0.24216729402542114, 0.1026538610458374, 0.07807400822639465, 0.04551534354686737, 0.08088663965463638]"
7,3,"[0.02812432125210762, 0.019506804645061493, 0.05192725360393524, 0.3511231541633606, 0.24217826128005981, 0.1026599332690239, 0.07808051258325577, 0.04551245644688606, 0.08088730275630951]"
3,3,"[0.028136948123574257, 0.01951550506055355, 0.051945723593235016, 0.351103276014328, 0.2421724647283554, 0.10265311598777771, 0.07807301729917526, 0.045514386147260666, 0.08088552206754684]"
0,3,"[0.02812720462679863, 0.01950884610414505, 0.05193162336945534, 0.3511193096637726, 0.24218161404132843, 0.10265658050775528, 0.07807672768831253, 0.045512329787015915, 0.08088574558496475]"
7,3,"[0.028130408376455307, 0.01951095089316368, 0.051936328411102295, 0.3511146008968353, 0.24217866361141205, 0.10265561193227768, 0.07807553559541702, 0.045512761920690536, 0.08088521659374237]"
6,3,"[0.028128430247306824, 0.019509661942720413, 0.05193360149860382, 0.35111817717552185, 0.2421848624944687, 0.1026545986533165, 0.0780743733048439, 0.0455118790268898, 0.08088437467813492]"
7,3,"[0.028129586949944496, 0.019510392099618912, 0.05193525180220604, 0.3511163890361786, 0.24218182265758514, 0.10265503078699112, 0.07807479798793793, 0.04551221430301666, 0.08088452368974686]"
5,3,"[0.02813010849058628, 0.019510723650455475, 0.05193600803613663, 0.35111552476882935, 0.24218082427978516, 0.1026550680398941, 0.07807483524084091, 0.04551233723759651, 0.08088455349206924]"
0,2,"[0.14784646034240723, 0.12923994660377502, 0.1516675353050232, 0.14735940098762512, 0.08837620168924332, 0.08850114792585373, 0.05784499645233154, 0.06697787344455719, 0.12218640744686127]"
0,2,"[0.14783741533756256, 0.12922421097755432, 0.15167629718780518, 0.14737586677074432, 0.0883956328034401, 0.08849947154521942, 0.0578467920422554, 0.0669771209359169, 0.12216726690530777]"
2,2,"[0.14784449338912964, 0.12924152612686157, 0.15168264508247375, 0.1473684012889862, 0.08838048577308655, 0.0885157436132431, 0.057825420051813126, 0.06695623695850372, 0.12218505144119263]"
0,2,"[0.1478477418422699, 0.12924616038799286, 0.15167593955993652, 0.14736123383045197, 0.08837307244539261, 0.08851277083158493, 0.05782961845397949, 0.06696172803640366, 0.12219173461198807]"
7,2,"[0.14785084128379822, 0.12925198674201965, 0.151673823595047, 0.1473557949066162, 0.08836645632982254, 0.08851448446512222, 0.05782752111554146, 0.0669604167342186, 0.12219877541065216]"
1,2,"[0.1478315144777298, 0.12921454012393951, 0.15167874097824097, 0.14738571643829346, 0.08840615302324295, 0.0884971022605896, 0.05784999951720238, 0.06697899103164673, 0.12215723842382431]"
0,2,"[0.1478291004896164, 0.12920714914798737, 0.1516747772693634, 0.14738763868808746, 0.08841203898191452, 0.08848849684000015, 0.05786123499274254, 0.06699024140834808, 0.12214923650026321]"
7,2,"[0.1478530317544937, 0.12925535440444946, 0.15167568624019623, 0.14735287427902222, 0.08836402744054794, 0.08851674944162369, 0.05782416835427284, 0.06695728749036789, 0.12220081686973572]"
0,2,"[0.1478542983531952, 0.12925902009010315, 0.15167173743247986, 0.14734984934329987, 0.0883585587143898, 0.08851727843284607, 0.05782407149672508, 0.06695780158042908, 0.12220742553472519]"
1,2,"[0.14784884452819824, 0.1292475461959839, 0.15167294442653656, 0.14735840260982513, 0.08837048709392548, 0.08851105719804764, 0.05783199518918991, 0.06696463376283646, 0.12219404429197311]"
1,2,"[0.14783640205860138, 0.12922245264053345, 0.15167534351348877, 0.1473771184682846, 0.08839692920446396, 0.0884980633854866, 0.05784871056675911, 0.06697894632816315, 0.12216601520776749]"
0,2,"[0.14784970879554749, 0.1292465478181839, 0.15166820585727692, 0.1473548412322998, 0.08836986869573593, 0.08850541710853577, 0.057839345186948776, 0.06697271764278412, 0.12219330668449402]"
1,2,"[0.14783889055252075, 0.12922675907611847, 0.1516721546649933, 0.14737246930599213, 0.08839118480682373, 0.088498055934906, 0.05784895271062851, 0.06697995215654373, 0.1221715435385704]"
0,2,"[0.14784307777881622, 0.1292351335287094, 0.1516755074262619, 0.14736749231815338, 0.08838420361280441, 0.08850492537021637, 0.057839687913656235, 0.06697108596563339, 0.12217891216278076]"
7,2,"[0.14783291518688202, 0.12921544909477234, 0.15167522430419922, 0.1473822444677353, 0.0884038507938385, 0.08849398046731949, 0.057854101061820984, 0.06698373705148697, 0.12215843051671982]"
7,2,"[0.14784227311611176, 0.1292344629764557, 0.15167677402496338, 0.14736929535865784, 0.08838530629873276, 0.08850604295730591, 0.05783822014927864, 0.06696930527687073, 0.12217830121517181]"
0,2,"[0.1478474885225296, 0.12924408912658691, 0.15167181193828583, 0.14735957980155945, 0.08837374299764633, 0.0885077714920044, 0.05783626809716225, 0.06696884334087372, 0.12219042330980301]"
7,2,"[0.1478537619113922, 0.12925507128238678, 0.1516689509153366, 0.1473492681980133, 0.08836156129837036, 0.08851105719804764, 0.05783195048570633, 0.06696594506502151, 0.12220237404108047]"
1,2,"[0.1478385627269745, 0.12922629714012146, 0.15167410671710968, 0.14737370610237122, 0.08839243650436401, 0.08849915117025375, 0.05784737318754196, 0.0669781044125557, 0.12217023223638535]"
1,2,"[0.14784309267997742, 0.12923476099967957, 0.15167202055454254, 0.14736634492874146, 0.08838307857513428, 0.08850221335887909, 0.057843465358018875, 0.06697521358728409, 0.12217984348535538]"
0,2,"[0.14784646034240723, 0.12923994660377502, 0.1516675353050232, 0.14735940098762512, 0.08837620168924332, 0.08850114792585373, 0.05784499645233154, 0.06697787344455719, 0.12218640744686127]"
0,2,"[0.2765701115131378, 0.13965369760990143, 0.2932369112968445, 0.09572087973356247, 0.023511068895459175, 0.053088899701833725, 0.05614948645234108, 0.03753138706088066, 0.0245375856757164]"
0,2,"[0.2765701413154602, 0.13965368270874023, 0.29323694109916687, 0.09572088718414307, 0.02351105958223343, 0.05308890715241432, 0.05614949017763138, 0.03753136470913887, 0.024537574499845505]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.02351105771958828, 0.053088899701833725, 0.05614948272705078, 0.03753136098384857, 0.024537572637200356]"
0,2,"[0.2765701413154602, 0.13965368270874023, 0.29323694109916687, 0.09572088718414307, 0.02351105958223343, 0.05308890715241432, 0.05614949017763138, 0.03753136470913887, 0.024537574499845505]"
2,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948645234108, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948645234108, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948645234108, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948645234108, 0.03753136843442917, 0.024537572637200356]"
2,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.02351105771958828, 0.053088899701833725, 0.05614948272705078, 0.03753136098384857, 0.024537572637200356]"
2,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.02351105771958828, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
2,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.023511063307523727, 0.053088899701833725, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.02351105771958828, 0.053088899701833725, 0.05614948272705078, 0.03753136098384857, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.02351105771958828, 0.05308891087770462, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965366780757904, 0.2932369112968445, 0.09572089463472366, 0.02351105771958828, 0.05308891087770462, 0.05614948272705078, 0.03753136843442917, 0.024537572637200356]"
0,2,"[0.2765701115131378, 0.13965369760990143, 0.2932369112968445, 0.09572087973356247, 0.023511068895459175, 0.053088899701833725, 0.05614948645234108, 0.03753138706088066, 0.0245375856757164]"
5,2,"[0.15046635270118713, 0.1337721049785614, 0.16107326745986938, 0.14517438411712646, 0.08775535225868225, 0.09653717279434204, 0.04749094322323799, 0.056461356580257416, 0.12126914411783218]"
7,2,"[0.1504591703414917, 0.1337609440088272, 0.1610761284828186, 0.1451876014471054, 0.08776766806840897, 0.0965375304222107, 0.047490667551755905, 0.05646030232310295, 0.12126003950834274]"
3,2,"[0.15046925842761993, 0.13377651572227478, 0.16107292473316193, 0.145169198513031, 0.08775079250335693, 0.09653754532337189, 0.047490429133176804, 0.056461140513420105, 0.12127229571342468]"
5,2,"[0.1504572182893753, 0.13375799357891083, 0.16107623279094696, 0.14519107341766357, 0.08777064085006714, 0.0965372696518898, 0.04749108850955963, 0.056460510939359665, 0.12125803530216217]"
2,2,"[0.15047293901443481, 0.1337822675704956, 0.16107147932052612, 0.14516234397888184, 0.08774445950984955, 0.09653731435537338, 0.04749055951833725, 0.056461676955223083, 0.12127695977687836]"
5,2,"[0.15046094357967377, 0.13376373052597046, 0.16107496619224548, 0.1451842486858368, 0.08776441216468811, 0.09653710573911667, 0.04749112203717232, 0.05646095424890518, 0.1212625503540039]"
8,2,"[0.1504669040441513, 0.13377341628074646, 0.16107119619846344, 0.14517277479171753, 0.08775317668914795, 0.09653626382350922, 0.047492191195487976, 0.056462690234184265, 0.12127138674259186]"
5,2,"[0.150465726852417, 0.13377100229263306, 0.16107390820980072, 0.14517565071582794, 0.08775670826435089, 0.09653732925653458, 0.04749069735407829, 0.05646102875471115, 0.12126796692609787]"
3,2,"[0.15047217905521393, 0.13378110527992249, 0.1610715389251709, 0.14516369998455048, 0.08774563670158386, 0.09653719514608383, 0.04749071225523949, 0.05646175518631935, 0.1212761402130127]"
2,2,"[0.15047301352024078, 0.1337825506925583, 0.1610705405473709, 0.14516198635101318, 0.08774380385875702, 0.09653680771589279, 0.04749123007059097, 0.0564623661339283, 0.12127771973609924]"
3,2,"[0.1504737138748169, 0.1337835192680359, 0.16107094287872314, 0.14516088366508484, 0.08774299174547195, 0.09653725475072861, 0.04749070480465889, 0.05646190047264099, 0.12127814441919327]"
3,2,"[0.1504686027765274, 0.13377556204795837, 0.1610724776983261, 0.14517025649547577, 0.08775157481431961, 0.09653706103563309, 0.047490980476140976, 0.0564616359770298, 0.12127187848091125]"
8,2,"[0.15046125650405884, 0.13376425206661224, 0.16107621788978577, 0.14518378674983978, 0.08776435256004333, 0.09653827548027039, 0.04748984053730965, 0.05645968019962311, 0.1212623193860054]"
8,2,"[0.15046443045139313, 0.1337689608335495, 0.16107453405857086, 0.14517807960510254, 0.08775900304317474, 0.09653746336698532, 0.04749056324362755, 0.05646076053380966, 0.12126623094081879]"
3,2,"[0.15046951174736023, 0.1337769329547882, 0.16107259690761566, 0.14516863226890564, 0.08775024861097336, 0.09653729200363159, 0.047490641474723816, 0.0564613901078701, 0.12127272039651871]"
3,2,"[0.15047016739845276, 0.1337779015302658, 0.16107292473316193, 0.14516757428646088, 0.0877494141459465, 0.09653771668672562, 0.04749017953872681, 0.05646098777651787, 0.1212732195854187]"
5,2,"[0.1504613161087036, 0.13376431167125702, 0.16107450425624847, 0.1451835334300995, 0.08776362985372543, 0.09653691947460175, 0.047491367906332016, 0.05646124109625816, 0.12126319855451584]"
5,2,"[0.15046706795692444, 0.13377320766448975, 0.16107270121574402, 0.14517299830913544, 0.08775399625301361, 0.09653690457344055, 0.04749121516942978, 0.05646171048283577, 0.12127017974853516]"
5,2,"[0.15046311914920807, 0.1337670087814331, 0.16107474267482758, 0.14518040418624878, 0.0877610370516777, 0.09653740376234055, 0.04749071225523949, 0.05646077170968056, 0.12126488238573074]"
5,2,"[0.15046876668930054, 0.13377586007118225, 0.1610722541809082, 0.14516989886760712, 0.08775117993354797, 0.09653699398040771, 0.047491077333688736, 0.056461747735738754, 0.1212722435593605]"
5,2,"[0.15046635270118713, 0.1337721049785614, 0.16107326745986938, 0.14517438411712646, 0.08775535225868225, 0.09653717279434204, 0.04749094322323799, 0.056461356580257416, 0.12126914411783218]"
5,3,"[0.12069857865571976, 0.11091893166303635, 0.11158248782157898, 0.17079868912696838, 0.07715453952550888, 0.0903041660785675, 0.074991375207901, 0.07938588410615921, 0.16416530311107635]"
